"words";"score"
"przytłaczałaby";-4
"przytłaczałabym";-4
"przytłaczałabyś";-4
"przytłaczałam";-4
"przytłaczałaś";-4
"przytłaczałby";-4
"przytłaczałbym";-4
"przytłaczałbyś";-4
"przytłaczałem";-4
"przytłaczałeś";-4
"przytłaczało";-4
"przytłaczałoby";-4
"przytłaczały";-4
"przytłaczałyby";-4
"przytłaczałybyście";-4
"przytłaczałybyśmy";-4
"przytłaczałyście";-4
"przytłaczałyśmy";-4
"przytłaczam";-4
"przytłaczamy";-4
"przytłaczana";-4
"przytłaczaną";-4
"przytłaczane";-4
"przytłaczanego";-4
"przytłaczanej";-4
"przytłaczanemu";-4
"przytłaczani";-4
"przytłaczania";-4
"przytłaczaniach";-4
"przytłaczaniami";-4
"przytłaczanie";-4
"przytłaczaniem";-4
"przytłaczaniom";-4
"przytłaczaniu";-4
"przytłaczano";-4
"przytłaczany";-4
"przytłaczanych";-4
"przytłaczanym";-4
"przytłaczanymi";-4
"przytłaczań";-4
"przytłaczasz";-4
"psuci";-5
"psucia";-5
"psuciach";-5
"psuciami";-5
"psucie";-5
"psuciem";-5
"psuciom";-5
"psuciu";-5
"psuja";-5
"psujach";-5
"psujami";-5
"psują";-5
"psując";-5
"psująca";-5
"psującą";-5
"psujące";-5
"psującego";-5
"psującej";-5
"psującemu";-5
"psujący";-5
"psujących";-5
"psującym";-5
"psującymi";-5
"psujcie";-5
"psujcież";-5
"psuje";-5
"psujecie";-5
"psujem";-5
"psujemy";-5
"psujesz";-5
"psuję";-5
"psujmy";-5
"psujmyż";-5
"psujom";-5
"psujowi";-5
"psujów";-5
"psuju";-5
"psujże";-5
"psuli";-5
"psuliby";-5
"psulibyście";-5
"psulibyśmy";-5
"psuliście";-5
"psuliśmy";-5
"psuł";-5
"psuła";-5
"psułaby";-5
"psułabym";-5
"psułabyś";-5
"psułam";-5
"psułaś";-5
"psułby";-5
"psułbym";-5
"psułbyś";-5
"psułem";-5
"psułeś";-5
"psuło";-5
"psułoby";-5
"psuły";-5
"psułyby";-5
"psułybyście";-5
"psułybyśmy";-5
"psułyście";-5
"psułyśmy";-5
"psuta";-5
"psutą";-5
"psute";-5
"psutego";-5
"psutej";-5
"psutemu";-5
"psuto";-5
"psuty";-5
"psutych";-5
"psutym";-5
"psutymi";-5
"pułapce";-4
"pułapek";-4
"pułapkach";-4
"pułapkami";-4
"pułapką";-4
"pułapkę";-4
"pułapki";-4
"pułapko";-4
"pułapkom";-4
"rozbici";-4
"rozbitą";-4
"rozbite";-4
"rozbitego";-4
"rozbitej";-4
"rozbitemu";-4
"rozbitych";-4
"rozbitym";-4
"rozbitymi";-4
"rozczarowali";-6
"rozczarowaliby";-6
"rozczarowalibyście";-6
"rozczarowalibyśmy";-6
"rozczarowaliście";-6
"rozczarowaliśmy";-6
"rozczarował";-6
"rozczarowała";-6
"rozczarowałaby";-6
"rozczarowałabym";-6
"rozczarowałabyś";-6
"rozczarowałam";-6
"rozczarowałaś";-6
"rozczarowałby";-6
"rozczarowałbym";-6
"rozczarowałbyś";-6
"rozczarowałem";-6
"rozczarowałeś";-6
"rozczarowało";-6
"rozczarowałoby";-6
"rozczarowały";-6
"rozczarowałyby";-6
"rozczarowałybyście";-6
"rozczarowałybyśmy";-6
"rozczarowałyście";-6
"rozczarowałyśmy";-6
"rozczarowana";-6
"rozczarowaną";-6
"rozczarowane";-6
"rozczarowanego";-6
"rozczarowanej";-6
"rozczarowanemu";-6
"rozczarowani";-6
"rozczarowania";-6
"rozczarowaniach";-6
"rozczarowaniami";-6
"rozczarowaniem";-6
"rozczarowaniom";-6
"rozczarowaniu";-6
"rozczarowano";-6
"rozczarowany";-6
"rozczarowanych";-6
"rozczarowanym";-6
"rozczarowanymi";-6
"rozczarowań";-6
"rozczarowawszy";-6
"rozczarowuj";-6
"rozczarowują";-6
"rozczarowująca";-6
"rozczarowującą";-6
"rozczarowujące";-6
"rozczarowującego";-6
"rozczarowującej";-6
"rozczarowującemu";-6
"rozczarowujący";-6
"rozczarowujących";-6
"rozczarowującym";-6
"rozczarowującymi";-6
"rozczarowujcie";-6
"rozczarowujcież";-6
"rozczarowujecie";-6
"rozczarowujemy";-6
"rozczarowujesz";-6
"rozczarowuję";-6
"rozczarowujmy";-6
"rozczarowujmyż";-6
"rozczarowujże";-6
"rozczarowywali";-6
"rozczarowywaliby";-6
"rozczarowywalibyście";-6
"rozczarowywalibyśmy";-6
"rozczarowywaliście";-6
"rozczarowywaliśmy";-6
"rozczarowywał";-6
"rozczarowywała";-6
"rozczarowywałaby";-6
"rozczarowywałabym";-6
"rozczarowywałabyś";-6
"rozczarowywałam";-6
"rozczarowywałaś";-6
"rozczarowywałby";-6
"rozczarowywałbym";-6
"rozczarowywałbyś";-6
"rozczarowywałem";-6
"rozczarowywałeś";-6
"rozczarowywało";-6
"rozczarowywałoby";-6
"rozczarowywały";-6
"rozczarowywałyby";-6
"rozczarowywałybyście";-6
"rozczarowywałybyśmy";-6
"rozczarowywałyście";-6
"rozczarowywałyśmy";-6
"rozczarowywana";-6
"rozczarowywaną";-6
"rozczarowywane";-6
"rozczarowywanego";-6
"rozczarowywanej";-6
"rozczarowywanemu";-6
"rozczarowywani";-6
"rozczarowywania";-6
"rozczarowywaniach";-6
"rozczarowywaniami";-6
"rozczarowywanie";-6
"rozczarowywaniem";-6
"rozczarowywaniom";-6
"rozczarowywaniu";-6
"rozczarowywano";-6
"rozczarowywany";-6
"rozczarowywanych";-6
"rozczarowywanym";-6
"rozczarowywanymi";-6
"rozczarowywań";-6
"rozczaruj";-6
"rozczarują";-6
"rozczarujcie";-6
"rozczarujcież";-6
"rozczaruje";-6
"rozczarujecie";-6
"rozczarujemy";-6
"rozczarujesz";-6
"rozczaruję";-6
"rozczarujmy";-6
"rozczarujmyż";-6
"rozczarujże";-6
"rozładowali";-4
"rozładowaliby";-4
"rozładowalibyście";-4
"rozładowalibyśmy";-4
"rozładowaliście";-4
"rozładowaliśmy";-4
"rozładował";-4
"rozładowała";-4
"rozładowałaby";-4
"rozładowałabym";-4
"rozładowałabyś";-4
"rozładowałam";-4
"rozładowałaś";-4
"rozładowałby";-4
"rozładowałbym";-4
"rozładowałbyś";-4
"rozładowałem";-4
"rozładowałeś";-4
"rozładowało";-4
"rozładowałoby";-4
"rozładowały";-4
"rozładowałyby";-4
"rozładowałybyście";-4
"rozładowałybyśmy";-4
"rozładowałyście";-4
"rozładowałyśmy";-4
"rozładowana";-4
"rozładowaną";-4
"rozładowane";-4
"rozładowanego";-4
"rozładowanej";-4
"rozładowanemu";-4
"rozładowani";-4
"rozładowania";-4
"rozładowaniach";-4
"rozładowaniami";-4
"rozładowanie";-4
"rozładowaniem";-4
"rozładowaniom";-4
"rozładowaniu";-4
"rozładowano";-4
"rozładowanych";-4
"rozładowanym";-4
"rozładowanymi";-4
"rozładowań";-4
"rozładowawszy";-4
"rozładuj";-4
"rozładują";-4
"rozładujcie";-4
"rozładujcież";-4
"rozładuje";-4
"rozładujecie";-4
"rozładujemy";-4
"rozładujesz";-4
"rozładuję";-4
"rozładujmy";-4
"rozładujmyż";-4
"rozładujże";-4
"rozpierdol";-6
"rozpierdolą";-6
"rozpierdolcie";-6
"rozpierdolcież";-6
"rozpierdoleni";-6
"rozpierdolenia";-6
"rozpierdoleniach";-6
"rozpierdoleniami";-6
"rozpierdolenie";-6
"rozpierdoleniem";-6
"rozpierdoleniom";-6
"rozpierdoleniu";-6
"rozpierdoleń";-6
"rozpierdolę";-6
"rozpierdoli";-6
"rozpierdolicie";-6
"rozpierdolili";-6
"rozpierdoliliby";-6
"rozpierdolilibyście";-6
"rozpierdolilibyśmy";-6
"rozpierdoliliście";-6
"rozpierdoliliśmy";-6
"rozpierdolił";-6
"rozpierdoliła";-6
"rozpierdoliłaby";-6
"rozpierdoliłabym";-6
"rozpierdoliłabyś";-6
"rozpierdoliłam";-6
"rozpierdoliłaś";-6
"rozpierdoliłby";-6
"rozpierdoliłbym";-6
"rozpierdoliłbyś";-6
"rozpierdoliłem";-6
"rozpierdoliłeś";-6
"rozpierdoliło";-6
"rozpierdoliłoby";-6
"rozpierdoliły";-6
"rozpierdoliłyby";-6
"rozpierdoliłybyście";-6
"rozpierdoliłybyśmy";-6
"rozpierdoliłyście";-6
"rozpierdoliłyśmy";-6
"rozpierdolimy";-6
"rozpierdolisz";-6
"rozpierdoliwszy";-6
"rozpierdolmy";-6
"rozpierdolmyż";-6
"rozpierdolona";-6
"rozpierdoloną";-6
"rozpierdolone";-6
"rozpierdolonego";-6
"rozpierdolonej";-6
"rozpierdolonemu";-6
"rozpierdolono";-6
"rozpierdolony";-6
"rozpierdolonych";-6
"rozpierdolonym";-6
"rozpierdolonymi";-6
"rozpierdolże";-6
"rozpiernicz";-6
"rozpierniczą";-6
"rozpierniczcie";-6
"rozpierniczcież";-6
"rozpierniczeni";-6
"rozpierniczenia";-6
"rozpierniczeniach";-6
"rozpierniczeniami";-6
"rozpierniczenie";-6
"rozpierniczeniem";-6
"rozpierniczeniom";-6
"rozpierniczeniu";-6
"rozpierniczeń";-6
"rozpierniczmy";-6
"rozpierniczmyż";-6
"rozpierniczona";-6
"rozpierniczoną";-6
"rozpierniczone";-6
"rozpierniczonego";-6
"rozpierniczonej";-6
"rozpierniczonemu";-6
"rozpierniczono";-6
"rozpierniczony";-6
"rozpierniczonych";-6
"rozpierniczonym";-6
"rozpierniczonymi";-6
"rozpierniczy";-6
"rozpierniczycie";-6
"rozpierniczyć";-6
"rozpierniczyli";-6
"rozpierniczyliby";-6
"rozpierniczylibyście";-6
"rozpierniczylibyśmy";-6
"rozpierniczyliście";-6
"rozpierniczyliśmy";-6
"rozpierniczył";-6
"rozpierniczyła";-6
"rozpierniczyłaby";-6
"rozpierniczyłabym";-6
"rozpierniczyłabyś";-6
"rozpierniczyłam";-6
"rozpierniczyłaś";-6
"rozpierniczyłby";-6
"rozpierniczyłbym";-6
"rozpierniczyłbyś";-6
"rozpierniczyłem";-6
"rozpierniczyłeś";-6
"rozpierniczyło";-6
"rozpierniczyłoby";-6
"rozpierniczyły";-6
"rozpierniczyłyby";-6
"rozpierniczyłybyście";-6
"rozpierniczyłybyśmy";-6
"rozpierniczyłyście";-6
"rozpierniczyłyśmy";-6
"rozpierniczymy";-6
"rozpierniczysz";-6
"rozpierniczywszy";-6
"rozpierniczże";-6
"rozwal";-6
"rozwala";-6
"rozwalacie";-6
"rozwalaj";-6
"rozwalają";-6
"rozwalając";-6
"rozwalająca";-6
"rozwalającą";-6
"rozwalające";-6
"rozwalającego";-6
"rozwalającej";-6
"rozwalającemu";-6
"rozwalający";-6
"rozwalających";-6
"rozwalającym";-6
"rozwalającymi";-6
"rozwalajcie";-6
"rozwalajcież";-6
"rozwalajmy";-6
"rozwalajmyż";-6
"rozwalajże";-6
"rozwalali";-6
"rozwalaliby";-6
"rozwalalibyście";-6
"rozwalalibyśmy";-6
"rozwalaliście";-6
"rozwalaliśmy";-6
"rozwalał";-6
"rozwalała";-6
"rozwalałaby";-6
"rozwalałabym";-6
"rozwalałabyś";-6
"rozwalałam";-6
"rozwalałaś";-6
"rozwalałby";-6
"rozwalałbym";-6
"rozwalałbyś";-6
"rozwalałem";-6
"rozwalałeś";-6
"rozwalało";-6
"rozwalałoby";-6
"rozwalały";-6
"rozwalałyby";-6
"rozwalałybyście";-6
"rozwalałybyśmy";-6
"rozwalałyście";-6
"rozwalałyśmy";-6
"rozwalam";-6
"rozwalamy";-6
"rozwalana";-6
"rozwalaną";-6
"rozwalane";-6
"rozwalanego";-6
"rozwalanej";-6
"rozwalanemu";-6
"rozwalani";-6
"rozwalania";-6
"rozwalaniach";-6
"rozwalaniami";-6
"rozwalanie";-6
"rozwalaniem";-6
"rozwalaniom";-6
"rozwalaniu";-6
"rozwalano";-6
"rozwalany";-6
"rozwalanych";-6
"rozwalanym";-6
"rozwalanymi";-6
"rozwalań";-6
"rozwalasz";-6
"rozwalą";-6
"rozwalcie";-6
"rozwalcież";-6
"rozwaleni";-6
"rozwalenia";-6
"rozwaleniach";-6
"rozwaleniami";-6
"rozwalenie";-6
"rozwaleniem";-6
"rozwaleniom";-6
"rozwaleniu";-6
"rozwaleń";-6
"rozwalę";-6
"rozwali";-6
"rozwalicie";-6
"rozwalili";-6
"rozwaliliby";-6
"rozwalilibyście";-6
"rozwalilibyśmy";-6
"rozwaliliście";-6
"rozwaliliśmy";-6
"rozwalił";-6
"rozwaliła";-6
"rozwaliłaby";-6
"rozwaliłabym";-6
"rozwaliłabyś";-6
"rozwaliłam";-6
"rozwaliłaś";-6
"rozwaliłby";-6
"rozwaliłbym";-6
"rozwaliłbyś";-6
"rozwaliłem";-6
"rozwaliłeś";-6
"rozwaliło";-6
"rozwaliłoby";-6
"rozwaliły";-6
"rozwaliłyby";-6
"rozwaliłybyście";-6
"rozwaliłybyśmy";-6
"rozwaliłyście";-6
"rozwaliłyśmy";-6
"rozwalimy";-6
"rozwalisz";-6
"rozwaliwszy";-6
"rozwalmy";-6
"rozwalmyż";-6
"rozwalona";-6
"rozwaloną";-6
"rozwalone";-6
"rozwalonego";-6
"rozwalonej";-6
"rozwalonemu";-6
"rozwalono";-6
"rozwalony";-6
"rozwalonych";-6
"rozwalonym";-6
"rozwalonymi";-6
"rozwalże";-6
"rys";-5
"rysach";-5
"rysami";-5
"rysą";-5
"rysę";-5
"rysie";-5
"ryso";-5
"rysom";-5
"rysy";-5
"ryzykowali";-4
"ryzykowaliby";-4
"ryzykowalibyście";-4
"ryzykowalibyśmy";-4
"ryzykowaliście";-4
"ryzykowaliśmy";-4
"ryzykował";-4
"ryzykowała";-4
"ryzykowałaby";-4
"ryzykowałabym";-4
"ryzykowałabyś";-4
"ryzykowałam";-4
"ryzykowałaś";-4
"ryzykowałby";-4
"ryzykowałbym";-4
"ryzykowałbyś";-4
"ryzykowałem";-4
"ryzykowałeś";-4
"ryzykowało";-4
"ryzykowałoby";-4
"ryzykowały";-4
"ryzykowałyby";-4
"ryzykowałybyście";-4
"ryzykowałybyśmy";-4
"ryzykowałyście";-4
"ryzykowałyśmy";-4
"ryzykowana";-4
"ryzykowaną";-4
"ryzykowane";-4
"ryzykowanego";-4
"ryzykowanej";-4
"ryzykowanemu";-4
"ryzykowani";-4
"ryzykowania";-4
"ryzykowaniach";-4
"ryzykowaniami";-4
"ryzykowanie";-4
"ryzykowaniem";-4
"ryzykowaniom";-4
"ryzykowaniu";-4
"ryzykowano";-4
"ryzykowany";-4
"ryzykowanych";-4
"ryzykowanym";-4
"ryzykowanymi";-4
"ryzykowań";-4
"ryzykowna";-4
"ryzykowną";-4
"ryzykowne";-4
"ryzykownego";-4
"ryzykownej";-4
"ryzykownemu";-4
"ryzykowni";-4
"ryzykownie";-4
"ryzykownych";-4
"ryzykownym";-4
"ryzykownymi";-4
"ryzykuj";-4
"ryzykują";-4
"ryzykując";-4
"ryzykująca";-4
"ryzykującą";-4
"ryzykujące";-4
"ryzykującego";-4
"ryzykującej";-4
"ryzykującemu";-4
"ryzykujący";-4
"ryzykujących";-4
"ryzykującym";-4
"ryzykującymi";-4
"ryzykujcie";-4
"ryzykujcież";-4
"ryzykuje";-4
"ryzykujecie";-4
"ryzykujemy";-4
"ryzykujesz";-4
"ryzykuję";-4
"ryzykujmy";-4
"ryzykujmyż";-4
"ryzykujże";-4
"samobójstw";-8
"samobójstwa";-8
"samobójstwach";-8
"samobójstwami";-8
"samobójstwem";-8
"samobójstwie";-8
"samobójstwom";-8
"samobójstwu";-8
"sceptyczna";-4
"sceptyczną";-4
"sceptyczne";-4
"sceptycznego";-4
"sceptycznej";-4
"sceptycznemu";-4
"sceptyczni";-4
"sceptycznych";-4
"sceptycznym";-4
"sceptycznymi";-4
"skandalach";-7
"skandalami";-7
"skandale";-7
"skandalem";-7
"skandali";-7
"skandaliczna";-7
"skandaliczną";-7
"skandaliczne";-7
"skandalicznego";-7
"skandalicznej";-7
"skandalicznemu";-7
"skandaliczni";-7
"skandaliczny";-7
"skandalicznych";-7
"skandalicznym";-7
"skandalicznymi";-7
"skandalom";-7
"skandalowi";-7
"skandalów";-7
"skandalu";-7
"skardze";-4
"skarg";-4
"skargach";-4
"skargami";-4
"skargą";-4
"skargę";-4
"skargi";-4
"skargo";-4
"skargom";-4
"skarż";-4
"skarżą";-4
"skarżąc";-4
"skarżąca";-4
"skarżącą";-4
"skarżące";-4
"skarżącego";-4
"skarżącej";-4
"skarżącemu";-4
"skarżący";-4
"skarżących";-4
"skarżącym";-4
"skarżącymi";-4
"skarżcie";-4
"skarżcież";-4
"skarżeni";-4
"skarżenia";-4
"skarżeniach";-4
"skarżeniami";-4
"skarżenie";-4
"skarżeniem";-4
"skarżeniom";-4
"skarżeniu";-4
"skarżeń";-4
"skarżę";-4
"skarżmy";-4
"skarżmyż";-4
"skarżona";-4
"skarżoną";-4
"skarżone";-4
"skarżonego";-4
"skarżonej";-4
"skarżonemu";-4
"skarżono";-4
"skarżony";-4
"skarżonych";-4
"skarżonym";-4
"skarżonymi";-4
"skarży";-4
"skarżycie";-4
"skarżyli";-4
"skarżyliby";-4
"skarżylibyście";-4
"skarżylibyśmy";-4
"skarżyliście";-4
"skarżyliśmy";-4
"skarżył";-4
"skarżyła";-4
"skarżyłaby";-4
"skarżyłabym";-4
"skarżyłabyś";-4
"skarżyłam";-4
"skarżyłaś";-4
"skarżyłby";-4
"skarżyłbym";-4
"skarżyłbyś";-4
"skarżyłem";-4
"skarżyłeś";-4
"skarżyło";-4
"skarżyłoby";-4
"skarżyły";-4
"skarżyłyby";-4
"skarżyłybyście";-4
"skarżyłybyśmy";-4
"skarżyłyście";-4
"skarżyłyśmy";-4
"skarżymy";-4
"skarżysz";-4
"skarżże";-4
"skaz";-5
"skazach";-5
"skazami";-5
"skazą";-5
"skazę";-5
"skazie";-5
"skazo";-5
"skazom";-5
"skazy";-5
"skomplikowana";-4
"skomplikowaną";-4
"skomplikowane";-4
"skomplikowanego";-4
"skomplikowanej";-4
"skomplikowanemu";-4
"skomplikowani";-4
"skomplikowanych";-4
"skomplikowanym";-4
"skomplikowanymi";-4
"skrzyp";-3
"skrzypach";-3
"skrzypami";-3
"skrzypcie";-3
"skrzypcież";-3
"skrzypem";-3
"skrzypi";-3
"skrzypiał";-3
"skrzypiała";-3
"skrzypiałaby";-3
"skrzypiałabym";-3
"skrzypiałabyś";-3
"skrzypiałam";-3
"skrzypiałaś";-3
"skrzypiałby";-3
"skrzypiałbym";-3
"skrzypiałbyś";-3
"skrzypiałem";-3
"skrzypiałeś";-3
"skrzypiało";-3
"skrzypiałoby";-3
"skrzypiały";-3
"skrzypiałyby";-3
"skrzypiałybyście";-3
"skrzypiałybyśmy";-3
"skrzypiałyście";-3
"skrzypiałyśmy";-3
"skrzypiano";-3
"skrzypią";-3
"skrzypiąc";-3
"skrzypiąca";-3
"skrzypiącą";-3
"skrzypiące";-3
"skrzypiącego";-3
"skrzypiącej";-3
"skrzypiącemu";-3
"skrzypiący";-3
"skrzypiących";-3
"skrzypiącym";-3
"skrzypiącymi";-3
"skrzypicie";-3
"skrzypieli";-3
"skrzypieliby";-3
"skrzypielibyście";-3
"skrzypielibyśmy";-3
"skrzypieliście";-3
"skrzypieliśmy";-3
"skrzypienia";-3
"skrzypieniach";-3
"skrzypieniami";-3
"skrzypienie";-3
"skrzypieniem";-3
"skrzypieniom";-3
"skrzypieniu";-3
"skrzypień";-3
"skrzypię";-3
"skrzypimy";-3
"skrzypisz";-3
"skrzypmy";-3
"skrzypmyż";-3
"skrzypom";-3
"skrzypowi";-3
"skrzypów";-3
"skrzypu";-3
"skrzypy";-3
"skrzypże";-3
"skuch";-4
"skuchach";-4
"skuchami";-4
"skuchą";-4
"skuchę";-4
"skucho";-4
"skuchom";-4
"skuchy";-4
"skurw";-6
"skurwcie";-6
"skurwcież";-6
"skurwi";-6
"skurwią";-6
"skurwicie";-6
"skurwieni";-6
"skurwienia";-6
"skurwieniach";-6
"skurwieniami";-6
"skurwienie";-6
"skurwieniem";-6
"skurwieniom";-6
"skurwieniu";-6
"skurwień";-6
"skurwię";-6
"skurwij";-6
"skurwijcie";-6
"skurwijcież";-6
"skurwijmy";-6
"skurwijmyż";-6
"skurwijże";-6
"skurwili";-6
"skurwiliby";-6
"skurwilibyście";-6
"skurwilibyśmy";-6
"skurwiliście";-6
"skurwiliśmy";-6
"skurwił";-6
"skurwiła";-6
"skurwiłaby";-6
"skurwiłabym";-6
"skurwiłabyś";-6
"skurwiłam";-6
"skurwiłaś";-6
"skurwiłby";-6
"skurwiłbym";-6
"skurwiłbyś";-6
"skurwiłem";-6
"skurwiłeś";-6
"skurwiło";-6
"skurwiłoby";-6
"skurwiły";-6
"skurwiłyby";-6
"skurwiłybyście";-6
"skurwiłybyśmy";-6
"skurwiłyście";-6
"skurwiłyśmy";-6
"skurwimy";-6
"skurwiona";-6
"skurwioną";-6
"skurwione";-6
"skurwionego";-6
"skurwionej";-6
"skurwionemu";-6
"skurwiono";-6
"skurwiony";-6
"skurwionych";-6
"skurwionym";-6
"skurwionymi";-6
"skurwisz";-6
"skurwiwszy";-6
"skurwmy";-6
"skurwmyż";-6
"skurwże";-6
"skusze";-4
"słabą";-4
"słabe";-4
"słabego";-4
"słabej";-4
"słabemu";-4
"słabi";-4
"słabiutcy";-4
"słabiutka";-4
"słabiutką";-4
"słabiutkich";-4
"słabiutkiego";-4
"słabiutkiej";-4
"słabiutkiemu";-4
"słabiutkim";-4
"słabiutkimi";-4
"słabizn";-4
"słabiznach";-4
"słabiznami";-4
"słabizną";-4
"słabiznę";-4
"słabizno";-4
"słabiznom";-4
"słabizny";-4
"słabiźnie";-4
"słabości";-4
"słabościach";-4
"słabościami";-4
"słabością";-4
"słabościom";-4
"słabych";-4
"słabym";-4
"słabymi";-4
"spada";-4
"spadacie";-4
"spadaj";-4
"spadają";-4
"spadając";-4
"spadająca";-4
"spadającą";-4
"spadające";-4
"spadającego";-4
"spadającej";-4
"spadającemu";-4
"spadający";-4
"spadających";-4
"spadającym";-4
"spadającymi";-4
"spadajcie";-4
"spadajcież";-4
"spadajmy";-4
"spadajmyż";-4
"spadajże";-4
"spadali";-4
"spadaliby";-4
"spadalibyście";-4
"spadalibyśmy";-4
"spadaliście";-4
"spadaliśmy";-4
"spadał";-4
"spadała";-4
"spadałaby";-4
"spadałabym";-4
"spadałabyś";-4
"spadałam";-4
"spadałaś";-4
"spadałby";-4
"spadałbym";-4
"spadałbyś";-4
"spadałem";-4
"spadałeś";-4
"spadało";-4
"spadałoby";-4
"spadały";-4
"spadałyby";-4
"spadałybyście";-4
"spadałybyśmy";-4
"spadałyście";-4
"spadałyśmy";-4
"spadam";-4
"spadamy";-4
"spadania";-4
"spadaniach";-4
"spadaniami";-4
"spadanie";-4
"spadaniem";-4
"spadaniom";-4
"spadaniu";-4
"spadano";-4
"spadań";-4
"spadasz";-4
"spadkach";-4
"spadkami";-4
"spadki";-4
"spadkiem";-4
"spadkom";-4
"spadkowi";-4
"spadków";-4
"spadku";-4
"spartol";-7
"spartolą";-7
"spartolcie";-7
"spartolcież";-7
"spartoleni";-7
"spartolenia";-7
"spartoleniach";-7
"spartoleniami";-7
"spartolenie";-7
"spartoleniem";-7
"spartoleniom";-7
"spartoleniu";-7
"spartoleń";-7
"spartolę";-7
"spartoli";-7
"spartolicie";-7
"spartolili";-7
"spartoliliby";-7
"spartolilibyście";-7
"spartolilibyśmy";-7
"spartoliliście";-7
"spartoliliśmy";-7
"spartolił";-7
"spartoliła";-7
"spartoliłaby";-7
"spartoliłabym";-7
"spartoliłabyś";-7
"spartoliłam";-7
"spartoliłaś";-7
"spartoliłby";-7
"spartoliłbym";-7
"spartoliłbyś";-7
"spartoliłem";-7
"spartoliłeś";-7
"spartoliło";-7
"spartoliłoby";-7
"spartoliły";-7
"spartoliłyby";-7
"spartoliłybyście";-7
"spartoliłybyśmy";-7
"spartoliłyście";-7
"spartoliłyśmy";-7
"spartolimy";-7
"spartolisz";-7
"spartoliwszy";-7
"spartolmy";-7
"spartolmyż";-7
"spartolona";-7
"spartoloną";-7
"spartolone";-7
"spartolonego";-7
"spartolonej";-7
"spartolonemu";-7
"spartolono";-7
"spartolony";-7
"spartolonych";-7
"spartolonym";-7
"spartolonymi";-7
"spartolże";-7
"spowalnia";-4
"spowalniacie";-4
"spowalniaj";-4
"spowalniają";-4
"spowalniając";-4
"spowalniająca";-4
"spowalniającą";-4
"spowalniające";-4
"spowalniającego";-4
"spowalniającej";-4
"spowalniającemu";-4
"spowalniający";-4
"spowalniających";-4
"spowalniającym";-4
"spowalniającymi";-4
"spowalniajcie";-4
"spowalniajcież";-4
"spowalniajmy";-4
"spowalniajmyż";-4
"spowalniajże";-4
"spowalniali";-4
"spowalnialiby";-4
"spowalnialibyście";-4
"spowalnialibyśmy";-4
"spowalnialiście";-4
"spowalnialiśmy";-4
"spowalniał";-4
"spowalniała";-4
"spowalniałaby";-4
"spowalniałabym";-4
"spowalniałabyś";-4
"spowalniałam";-4
"spowalniałaś";-4
"spowalniałby";-4
"spowalniałbym";-4
"spowalniałbyś";-4
"spowalniałem";-4
"spowalniałeś";-4
"spowalniało";-4
"spowalniałoby";-4
"spowalniały";-4
"spowalniałyby";-4
"spowalniałybyście";-4
"spowalniałybyśmy";-4
"spowalniałyście";-4
"spowalniałyśmy";-4
"spowalniam";-4
"spowalniamy";-4
"spowalniana";-4
"spowalnianą";-4
"spowalniane";-4
"spowalnianego";-4
"spowalnianej";-4
"spowalnianemu";-4
"spowalniani";-4
"spowalniania";-4
"spowalnianiach";-4
"spowalnianiami";-4
"spowalnianie";-4
"spowalnianiem";-4
"spowalnianiom";-4
"spowalnianiu";-4
"spowalniano";-4
"spowalniany";-4
"spowalnianych";-4
"spowalnianym";-4
"spowalnianymi";-4
"spowalniań";-4
"spowalniasz";-4
"stara";-4
"staromodna";-4
"staromodną";-4
"staromodne";-4
"staromodnego";-4
"staromodnej";-4
"staromodnemu";-4
"staromodni";-4
